Date,CSI300,S&P500
12/20/16,3309.06,2198.179932
12/21/16,3338.54,2202.939941
12/22/16,3335.67,2204.719971
12/23/16,3307.6,2213.350098
12/26/16,3322.4,2201.719971
12/27/16,3316.39,2204.659912
12/28/16,3301.89,2198.810059
12/29/16,3297.76,2191.080078
12/30/16,3310.08,2191.949951
1/3/17,3342.23,2204.709961
1/4/17,3368.31,2212.22998
1/5/17,3367.79,2241.350098
1/6/17,3347.67,2246.189941
1/9/17,3363.9,2259.530029
1/10/17,3358.27,2256.959961
1/11/17,3334.5,2271.719971
1/12/17,3317.62,2253.280029
1/13/17,3319.91,2262.030029
1/16/17,3319.45,2258.070068
1/17/17,3326.36,2262.530029
1/18/17,3339.37,2270.76001
1/19/17,3329.29,2265.179932
1/20/17,3354.89,2260.959961
1/23/17,3364.08,2263.790039
1/24/17,3364.45,2268.879883
1/25/17,3375.9,2249.919922
1/26/17,3387.96,2249.26001
2/3/17,3364.49,2238.830078
2/6/17,3373.21,2257.830078
2/7/17,3365.68,2270.75
2/8/17,3383.29,2269
2/9/17,3396.29,2276.97998
2/10/17,3413.49,2268.899902
2/13/17,3436.27,2268.899902
2/14/17,3435.8,2275.320068
2/15/17,3421.71,2270.439941
2/16/17,3440.93,2274.639893
2/17/17,3421.44,2267.889893
2/21/17,3482.82,2271.889893
2/22/17,3489.76,2263.689941
2/23/17,3473.32,2271.310059
2/24/17,3473.85,2265.199951
2/27/17,3446.22,2280.070068
2/28/17,3452.81,2298.370117
,,2296.679932
,,2294.689941
,,2280.899902
,,2278.870117
,,2279.550049
,,2280.850098
,,2297.419922
,,2292.560059
,,2293.080078
,,2294.669922
,,2307.870117
,,2316.100098
,,2328.25
,,2337.580078
,,2349.25
,,2347.219971
,,2351.159912
,,2365.379883
,,2362.820068
,,2363.810059
,,2367.340088
,,2369.72998
,,2363.639893
